"exam_code","year","sitting","document_type","source_repo_path","original_filename","normalized_id","file_ext","size_bytes","has_solutions","has_examiner_report","qa_status","topics","tags","notes","last_attempt_date"
"SP6","2021","September","question-paper","resources/past-papers/raw/SP6/Sep21/SP6_221_EXAM_Clean Proof.pdf","SP6_221_EXAM_Clean Proof.pdf","sp6-2021-september-question-paper-sp6-221-exam-clean-proof",".pdf","245589","no","no","pending","","","",""
"SP6","2022","April","examiner-report","resources/past-papers/raw/SP6/Apr22/IandF_SP6_202204_ Examiner Report.pdf","IandF_SP6_202204_ Examiner Report.pdf","sp6-2022-april-examiner-report-iandf-sp6-202204-examiner-report",".pdf","226522","no","yes","pending","","","",""
"SP6","2022","April","question-paper","resources/past-papers/raw/SP6/Apr22/SP6_April22_EXAM_Clean Proof.pdf","SP6_April22_EXAM_Clean Proof.pdf","sp6-2022-april-question-paper-sp6-april22-exam-clean-proof",".pdf","220173","no","no","pending","","","",""
"SP6","2022","September","examiner-report","resources/past-papers/raw/SP6/Sep22/IandF_SP6_202209_Examiner Report.pdf","IandF_SP6_202209_Examiner Report.pdf","sp6-2022-september-examiner-report-iandf-sp6-202209-examiner-report",".pdf","188610","no","yes","pending","","","",""
"SP6","2022","September","question-paper","resources/past-papers/raw/SP6/Sep22/SP6_September22_EXAM.pdf","SP6_September22_EXAM.pdf","sp6-2022-september-question-paper-sp6-september22-exam",".pdf","259064","no","no","pending","","","",""
"SP6","2023","April","examiner-report","resources/past-papers/raw/SP6/Apr23/IandF_SP6_202304_Examiner report.pdf","IandF_SP6_202304_Examiner report.pdf","sp6-2023-april-examiner-report-iandf-sp6-202304-examiner-report",".pdf","251366","no","yes","pending","","","",""
"SP6","2023","April","question-paper","resources/past-papers/raw/SP6/Apr23/SP6_April23_EXAM_Clean Proof (3).pdf","SP6_April23_EXAM_Clean Proof (3).pdf","sp6-2023-april-question-paper-sp6-april23-exam-clean-proof-3",".pdf","307784","no","no","pending","","","",""
"SP6","2023","September","examiner-report","resources/past-papers/raw/SP6/Sep23/IandF_SP6_202309_Examiner Report.pdf","IandF_SP6_202309_Examiner Report.pdf","sp6-2023-september-examiner-report-iandf-sp6-202309-examiner-report",".pdf","212227","no","yes","pending","","","",""
"SP6","2023","September","question-paper","resources/past-papers/raw/SP6/Sep23/SP6_September23_EXAM_Clean Proof.pdf","SP6_September23_EXAM_Clean Proof.pdf","sp6-2023-september-question-paper-sp6-september23-exam-clean-proof",".pdf","265841","no","no","pending","","","",""
"SP6","2024","April","examiner-report","resources/past-papers/raw/SP6/Apr24/SP6_April 2024_Examiner Report.pdf","SP6_April 2024_Examiner Report.pdf","sp6-2024-april-examiner-report-sp6-april-2024-examiner-report",".pdf","460764","no","yes","pending","","","",""
"SP6","2024","April","question-paper","resources/past-papers/raw/SP6/Apr24/SP6_April_2024_Exam_Paper.pdf","SP6_April_2024_Exam_Paper.pdf","sp6-2024-april-question-paper-sp6-april-2024-exam-paper",".pdf","234298","no","no","pending","","","",""
"SP6","2024","September","examiner-report","resources/past-papers/raw/SP6/Sep24/SP6_September 2024_Examiner Report.pdf","SP6_September 2024_Examiner Report.pdf","sp6-2024-september-examiner-report-sp6-september-2024-examiner-report",".pdf","426650","no","yes","pending","","","",""
"SP6","2024","September","question-paper","resources/past-papers/raw/SP6/Sep24/SP6_September 2024_Exam Paper.pdf","SP6_September 2024_Exam Paper.pdf","sp6-2024-september-question-paper-sp6-september-2024-exam-paper",".pdf","216727","no","no","pending","","","",""
"SP6","2025","April","examiner-report","resources/past-papers/raw/SP6/Apr25/SP6_April2025_Examiners' Report.pdf","SP6_April2025_Examiners' Report.pdf","sp6-2025-april-examiner-report-sp6-april2025-examiners-report",".pdf","972104","no","yes","pending","","","",""
"SP6","2025","April","question-paper","resources/past-papers/raw/SP6/Apr25/SP6_April2025_Exam Paper.pdf","SP6_April2025_Exam Paper.pdf","sp6-2025-april-question-paper-sp6-april2025-exam-paper",".pdf","310451","no","no","pending","","","",""
"SP6","2025","September","question-paper","resources/past-papers/raw/SP6/Sep25/SP6_Sept2025_Exam.pdf","SP6_Sept2025_Exam.pdf","sp6-2025-september-question-paper-sp6-sept2025-exam",".pdf","283815","no","no","pending","","","",""
"SP7","2020","September","examiner-report","resources/past-papers/raw/SP7/Sep20/IandF_SP7_202009_Examiners_Report.pdf","IandF_SP7_202009_Examiners_Report.pdf","sp7-2020-september-examiner-report-iandf-sp7-202009-examiners-report",".pdf","182405","no","yes","pending","","","",""
"SP7","2020","September","question-paper","resources/past-papers/raw/SP7/Sep20/IandF_SP7_202009_ExamPaper.pdf","IandF_SP7_202009_ExamPaper.pdf","sp7-2020-september-question-paper-iandf-sp7-202009-exampaper",".pdf","312369","no","no","pending","","","",""
"SP7","2021","April","examiner-report","resources/past-papers/raw/SP7/Apr21/IandF_SP7_202104_Examiners_Report.pdf","IandF_SP7_202104_Examiners_Report.pdf","sp7-2021-april-examiner-report-iandf-sp7-202104-examiners-report",".pdf","159210","no","yes","pending","","","",""
"SP7","2021","April","question-paper","resources/past-papers/raw/SP7/Apr21/SP7_121_EXAM.pdf","SP7_121_EXAM.pdf","sp7-2021-april-question-paper-sp7-121-exam",".pdf","179552","no","no","pending","","","",""
"SP7","2021","September","examiner-report","resources/past-papers/raw/SP7/Sep21/IandF_SP7_202109_ Examiner Report.pdf","IandF_SP7_202109_ Examiner Report.pdf","sp7-2021-september-examiner-report-iandf-sp7-202109-examiner-report",".pdf","168982","no","yes","pending","","","",""
"SP7","2021","September","question-paper","resources/past-papers/raw/SP7/Sep21/SP7_221_EXAM_Clean Proof.pdf","SP7_221_EXAM_Clean Proof.pdf","sp7-2021-september-question-paper-sp7-221-exam-clean-proof",".pdf","180362","no","no","pending","","","",""
"SP7","2022","April","examiner-report","resources/past-papers/raw/SP7/Apr22/IandF_SP7__202204_Examiner Report.pdf","IandF_SP7__202204_Examiner Report.pdf","sp7-2022-april-examiner-report-iandf-sp7-202204-examiner-report",".pdf","172177","no","yes","pending","","","",""
"SP7","2022","April","question-paper","resources/past-papers/raw/SP7/Apr22/SP7_April22_EXAM_Clean Proof.pdf","SP7_April22_EXAM_Clean Proof.pdf","sp7-2022-april-question-paper-sp7-april22-exam-clean-proof",".pdf","190633","no","no","pending","","","",""
"SP7","2022","September","examiner-report","resources/past-papers/raw/SP7/Sep22/IandF_SP7_202209_Examiner Report.pdf","IandF_SP7_202209_Examiner Report.pdf","sp7-2022-september-examiner-report-iandf-sp7-202209-examiner-report",".pdf","171791","no","yes","pending","","","",""
"SP7","2022","September","question-paper","resources/past-papers/raw/SP7/Sep22/SP7_September22_EXAM.pdf","SP7_September22_EXAM.pdf","sp7-2022-september-question-paper-sp7-september22-exam",".pdf","184032","no","no","pending","","","",""
"SP7","2023","April","examiner-report","resources/past-papers/raw/SP7/Apr23/IandF_SP7_202304_Examiner Report.pdf","IandF_SP7_202304_Examiner Report.pdf","sp7-2023-april-examiner-report-iandf-sp7-202304-examiner-report",".pdf","216354","no","yes","pending","","","",""
"SP7","2023","April","question-paper","resources/past-papers/raw/SP7/Apr23/SP7_April23_EXAM_Clean Proof.pdf","SP7_April23_EXAM_Clean Proof.pdf","sp7-2023-april-question-paper-sp7-april23-exam-clean-proof",".pdf","903891","no","no","pending","","","",""
"SP7","2023","September","examiner-report","resources/past-papers/raw/SP7/Sep23/IandF_SP7_202309_Examiner Report.pdf","IandF_SP7_202309_Examiner Report.pdf","sp7-2023-september-examiner-report-iandf-sp7-202309-examiner-report",".pdf","151535","no","yes","pending","","","",""
"SP7","2023","September","question-paper","resources/past-papers/raw/SP7/Sep23/SP7_September23_EXAM_Clean Proof.pdf","SP7_September23_EXAM_Clean Proof.pdf","sp7-2023-september-question-paper-sp7-september23-exam-clean-proof",".pdf","157113","no","no","pending","","","",""
"SP7","2024","April","examiner-report","resources/past-papers/raw/SP7/Apr24/SP7_April 2024_Examiner Report.pdf","SP7_April 2024_Examiner Report.pdf","sp7-2024-april-examiner-report-sp7-april-2024-examiner-report",".pdf","436075","no","yes","pending","","","",""
"SP7","2024","April","question-paper","resources/past-papers/raw/SP7/Apr24/SP7_April_2024_Exam_Paper.pdf","SP7_April_2024_Exam_Paper.pdf","sp7-2024-april-question-paper-sp7-april-2024-exam-paper",".pdf","173155","no","no","pending","","","",""
"SP7","2024","September","examiner-report","resources/past-papers/raw/SP7/Sep24/SP7_September 2024_Examiner Report.pdf","SP7_September 2024_Examiner Report.pdf","sp7-2024-september-examiner-report-sp7-september-2024-examiner-report",".pdf","415028","no","yes","pending","","","",""
"SP7","2024","September","question-paper","resources/past-papers/raw/SP7/Sep24/SP7_September 2024_Exam Paper.pdf","SP7_September 2024_Exam Paper.pdf","sp7-2024-september-question-paper-sp7-september-2024-exam-paper",".pdf","174982","no","no","pending","","","",""
"SP7","2025","April","examiner-report","resources/past-papers/raw/SP7/Apr25/SP7_April2025_Examiners' Report.pdf","SP7_April2025_Examiners' Report.pdf","sp7-2025-april-examiner-report-sp7-april2025-examiners-report",".pdf","703679","no","yes","pending","","","",""
"SP7","2025","April","question-paper","resources/past-papers/raw/SP7/Apr25/SP7_April2025_Exam Paper.pdf","SP7_April2025_Exam Paper.pdf","sp7-2025-april-question-paper-sp7-april2025-exam-paper",".pdf","166279","no","no","pending","","","",""
"SP7","2025","September","question-paper","resources/past-papers/raw/SP7/Sep25/SP7_Sept2025_Exam.pdf","SP7_Sept2025_Exam.pdf","sp7-2025-september-question-paper-sp7-sept2025-exam",".pdf","196960","no","no","pending","","","",""
"SP8","2020","September","examiner-report","resources/past-papers/raw/SP8/Sep20/IandF_SP8_202009_Examiners_Report.pdf","IandF_SP8_202009_Examiners_Report.pdf","sp8-2020-september-examiner-report-iandf-sp8-202009-examiners-report",".pdf","149114","no","yes","pending","","","",""
"SP8","2020","September","question-paper","resources/past-papers/raw/SP8/Sep20/IandF_SP8_202009_ExamPaper.pdf","IandF_SP8_202009_ExamPaper.pdf","sp8-2020-september-question-paper-iandf-sp8-202009-exampaper",".pdf","2013586","no","no","pending","","","",""
"SP8","2021","April","examiner-report","resources/past-papers/raw/SP8/Apr21/IandF_SP8_202104_Examiners_Report.pdf","IandF_SP8_202104_Examiners_Report.pdf","sp8-2021-april-examiner-report-iandf-sp8-202104-examiners-report",".pdf","198971","no","yes","pending","","","",""
"SP8","2021","April","question-paper","resources/past-papers/raw/SP8/Apr21/SP8_121_EXAM.pdf","SP8_121_EXAM.pdf","sp8-2021-april-question-paper-sp8-121-exam",".pdf","259884","no","no","pending","","","",""
"SP8","2021","September","examiner-report","resources/past-papers/raw/SP8/Sep21/IandF_SP8_202109_ Examiner Report.pdf","IandF_SP8_202109_ Examiner Report.pdf","sp8-2021-september-examiner-report-iandf-sp8-202109-examiner-report",".pdf","154122","no","yes","pending","","","",""
"SP8","2021","September","question-paper","resources/past-papers/raw/SP8/Sep21/SP8_221_EXAM_Clean Proof.pdf","SP8_221_EXAM_Clean Proof.pdf","sp8-2021-september-question-paper-sp8-221-exam-clean-proof",".pdf","749281","no","no","pending","","","",""
"SP8","2022","April","examiner-report","resources/past-papers/raw/SP8/Apr22/landF_SP8_202204_Examiner Report.pdf","landF_SP8_202204_Examiner Report.pdf","sp8-2022-april-examiner-report-landf-sp8-202204-examiner-report",".pdf","213251","no","yes","pending","","","",""
"SP8","2022","April","question-paper","resources/past-papers/raw/SP8/Apr22/SP8_April22_EXAM_Clean Proof.pdf","SP8_April22_EXAM_Clean Proof.pdf","sp8-2022-april-question-paper-sp8-april22-exam-clean-proof",".pdf","416044","no","no","pending","","","",""
"SP8","2022","September","examiner-report","resources/past-papers/raw/SP8/Sep22/IandF_SP8_202209_Examiner Report.pdf","IandF_SP8_202209_Examiner Report.pdf","sp8-2022-september-examiner-report-iandf-sp8-202209-examiner-report",".pdf","225218","no","yes","pending","","","",""
"SP8","2022","September","question-paper","resources/past-papers/raw/SP8/Sep22/SP8_September22_EXAM.pdf","SP8_September22_EXAM.pdf","sp8-2022-september-question-paper-sp8-september22-exam",".pdf","272698","no","no","pending","","","",""
"SP8","2023","April","examiner-report","resources/past-papers/raw/SP8/Apr23/IandF_SP8_202304_Examiner Report.pdf","IandF_SP8_202304_Examiner Report.pdf","sp8-2023-april-examiner-report-iandf-sp8-202304-examiner-report",".pdf","206886","no","yes","pending","","","",""
"SP8","2023","April","question-paper","resources/past-papers/raw/SP8/Apr23/SP8_April23_EXAM_Clean Proof.pdf","SP8_April23_EXAM_Clean Proof.pdf","sp8-2023-april-question-paper-sp8-april23-exam-clean-proof",".pdf","836427","no","no","pending","","","",""
"SP8","2023","September","examiner-report","resources/past-papers/raw/SP8/Sep23/IandF_SP8_202309_Examiner Report.pdf","IandF_SP8_202309_Examiner Report.pdf","sp8-2023-september-examiner-report-iandf-sp8-202309-examiner-report",".pdf","143613","no","yes","pending","","","",""
"SP8","2023","September","question-paper","resources/past-papers/raw/SP8/Sep23/SP8_September23_EXAM_Clean Proof.pdf","SP8_September23_EXAM_Clean Proof.pdf","sp8-2023-september-question-paper-sp8-september23-exam-clean-proof",".pdf","632740","no","no","pending","","","",""
"SP8","2024","April","examiner-report","resources/past-papers/raw/SP8/Apr24/SP8_April 2024_Examiner Report.pdf","SP8_April 2024_Examiner Report.pdf","sp8-2024-april-examiner-report-sp8-april-2024-examiner-report",".pdf","520241","no","yes","pending","","","",""
"SP8","2024","April","question-paper","resources/past-papers/raw/SP8/Apr24/SP8_April_2024_Exam_Paper.pdf","SP8_April_2024_Exam_Paper.pdf","sp8-2024-april-question-paper-sp8-april-2024-exam-paper",".pdf","168469","no","no","pending","","","",""
"SP8","2024","September","examiner-report","resources/past-papers/raw/SP8/Sep24/SP8_September 2024_Examiner Report.pdf","SP8_September 2024_Examiner Report.pdf","sp8-2024-september-examiner-report-sp8-september-2024-examiner-report",".pdf","502764","no","yes","pending","","","",""
"SP8","2024","September","question-paper","resources/past-papers/raw/SP8/Sep24/SP8_September 2024_Exam Paper.pdf","SP8_September 2024_Exam Paper.pdf","sp8-2024-september-question-paper-sp8-september-2024-exam-paper",".pdf","225200","no","no","pending","","","",""
"SP8","2025","April","examiner-report","resources/past-papers/raw/SP8/Apr25/SP8_April2025_Examiners' Report.pdf","SP8_April2025_Examiners' Report.pdf","sp8-2025-april-examiner-report-sp8-april2025-examiners-report",".pdf","836683","no","yes","pending","","","",""
"SP8","2025","April","question-paper","resources/past-papers/raw/SP8/Apr25/SP8_April2025_Exam Paper.pdf","SP8_April2025_Exam Paper.pdf","sp8-2025-april-question-paper-sp8-april2025-exam-paper",".pdf","261486","no","no","pending","","","",""
"SP8","2025","September","question-paper","resources/past-papers/raw/SP8/Sep25/SP8_Sept25_Exam.pdf","SP8_Sept25_Exam.pdf","sp8-2025-september-question-paper-sp8-sept25-exam",".pdf","192469","no","no","pending","","","",""
"SP9","2020","September","examiner-report","resources/past-papers/raw/SP9/Sep20/IandF_SP9_202009_Examiners_Report.pdf","IandF_SP9_202009_Examiners_Report.pdf","sp9-2020-september-examiner-report-iandf-sp9-202009-examiners-report",".pdf","129687","no","yes","pending","","","",""
"SP9","2020","September","question-paper","resources/past-papers/raw/SP9/Sep20/IandF_SP9_202009_ExamPaper.pdf","IandF_SP9_202009_ExamPaper.pdf","sp9-2020-september-question-paper-iandf-sp9-202009-exampaper",".pdf","259715","no","no","pending","","","",""
"SP9","2021","April","examiner-report","resources/past-papers/raw/SP9/Apr21/IandF_SP9_202104_Examiners_Report.pdf","IandF_SP9_202104_Examiners_Report.pdf","sp9-2021-april-examiner-report-iandf-sp9-202104-examiners-report",".pdf","173838","no","yes","pending","","","",""
"SP9","2021","April","question-paper","resources/past-papers/raw/SP9/Apr21/SP9_121_EXAM.pdf","SP9_121_EXAM.pdf","sp9-2021-april-question-paper-sp9-121-exam",".pdf","225287","no","no","pending","","","",""
"SP9","2021","September","examiner-report","resources/past-papers/raw/SP9/Sep21/IandF_SP9_202109_ Examiner Report.pdf","IandF_SP9_202109_ Examiner Report.pdf","sp9-2021-september-examiner-report-iandf-sp9-202109-examiner-report",".pdf","176736","no","yes","pending","","","",""
"SP9","2021","September","question-paper","resources/past-papers/raw/SP9/Sep21/SP9_221_EXAM_Clean Proof.pdf","SP9_221_EXAM_Clean Proof.pdf","sp9-2021-september-question-paper-sp9-221-exam-clean-proof",".pdf","221944","no","no","pending","","","",""
"SP9","2022","April","examiner-report","resources/past-papers/raw/SP9/Apr22/IandF_SP9_202204_Examiner Report.pdf","IandF_SP9_202204_Examiner Report.pdf","sp9-2022-april-examiner-report-iandf-sp9-202204-examiner-report",".pdf","127787","no","yes","pending","","","",""
"SP9","2022","April","question-paper","resources/past-papers/raw/SP9/Apr22/SP9_April22_EXAM_Clean Proof.pdf","SP9_April22_EXAM_Clean Proof.pdf","sp9-2022-april-question-paper-sp9-april22-exam-clean-proof",".pdf","217093","no","no","pending","","","",""
